date,county,fips,place,confirmed_cases,note,x,y,log_cases,category,ordinal_cat,alpha
2020-10-25,Los Angeles,37.0,La Rambla,80,,-118.302255,33.740218,4.382026634673881,2,2,657.5765364710534
2020-10-25,Los Angeles,37.0,Marina del Rey,80,,-118.447659,33.976535,4.382026634673881,2,2,751.9325689825514
2020-10-23,Ventura,111.0,93022 – Oak View,80,,-119.30176999999999,34.398565999999995,4.382026634673881,2,2,184.26892188507773
2020-06-09,Tulare,107.0,Farmersville,81,,-119.2077,36.297669,4.394449154672439,2,2,186.09454098636172
2020-10-23,Lake,33.0,95451,83,,-122.79148,38.94307,4.418840607796597,2,2,36.669990002330294
2020-10-25,Los Angeles,37.0,Acton,83,,-118.21613799999999,34.481365999999994,4.418840607796597,2,2,94.73809259660277
2020-04-21,Ventura,111.0,Thousand Oaks,83,,-118.839304,34.172478000000005,4.418840607796597,2,2,771.9242179146812
2020-08-07,San Luis Obispo,79.0,CA Men's Colony (inmates),84,,-120.698,35.325,4.430816798843313,2,2,200.9659509586049
2020-10-25,San Diego,73.0,Rancho Santa Fe,85,,-117.204198,33.019952,4.442651256490317,2,2,188.4617654368014
2020-10-25,Los Angeles,37.0,Sierra Madre,85,,-118.05033200000001,34.168709,4.442651256490317,2,2,423.83684705505743
2020-10-23,Imperial,25.0,92273,86,,-115.693904,32.790838,4.4543472962535064,2,2,169.88010031350274
2020-10-25,Tulare,107.0,Traver: 93631,87,,-119.533971,36.49031,4.465908118654584,2,2,336.03202572340393
2020-10-25,Los Angeles,37.0,East Pasadena,88,,-118.082551,34.161732,4.477336814478207,2,2,343.19963201006294
2020-10-25,San Bernardino,71.0,Crestline,88,,-117.285599,34.241951,4.477336814478207,2,2,110.68433241769904
2020-10-25,Los Angeles,37.0,Unincorporated - Monrovia,89,,-118.003247,34.123033,4.48863636973214,2,2,915.2329540837186
2020-10-23,Ventura,111.0,91377 – Oak Park,91,,-118.76201,34.183095,4.51085950651685,2,2,519.0146264767204
2020-10-25,Mendocino,45.0,North Coast,91,,-123.817676,39.738402,4.51085950651685,2,2,41.11331662035047
2020-10-25,Los Angeles,37.0,Littlerock,92,,-117.97807,34.531079,4.5217885770490405,2,2,198.23499639538224
2020-10-22,Shasta,89.0,West County,92,,-122.45423999999998,40.581378,4.5217885770490405,2,2,206.2275028865923
2020-10-25,Los Angeles,37.0,Rancho Park,93,,-118.42911399999998,34.036458,4.532599493153255,2,2,787.612744004875
2020-10-25,Kern,29.0,93249: Lost Hills,93,,-119.70956699999999,35.63376500000001,4.532599493153255,2,2,138.9232927344926
2020-10-25,Los Angeles,37.0,Lafayette Square,95,,-118.334892,34.043401,4.553876891600541,2,2,1843.6609868486728
2020-10-25,Los Angeles,37.0,Cheviot Hills,95,,-118.408801,34.041277,4.553876891600541,2,2,1028.3924551669104
2020-10-23,Marin,41.0,San Anselmo,95,,-122.56166699999999,37.974403,4.553876891600541,2,2,8921.42443413312
2020-10-25,Los Angeles,37.0,San Marino,96,,-118.11323700000001,34.122367,4.564348191467836,2,2,503.3206989997524
2020-10-23,Riverside,65.0,Cherry Valley,97,,-116.977248,33.972515,4.574710978503383,2,2,395.3391418823591
2020-10-25,Los Angeles,37.0,Unincorporated - Arcadia,97,,-118.017067,34.108069,4.574710978503383,2,2,592.3051039917466
2020-05-04,Tulare,107.0,North,98,,-118.81376499999999,36.696332,4.584967478670572,2,2,37.863637730447714
2020-04-21,Ventura,111.0,Oxnard,98,,-119.17770800000001,34.196119,4.584967478670572,2,2,1603.3227731751685
2020-10-25,San Francisco,75.0,94108,98,,-122.408584,37.792016,4.584967478670572,2,2,620.3334979512043
2020-10-25,San Bernardino,71.0,Joshua Tree,99,,-116.33874899999999,34.126721,4.59511985013459,2,2,79.58506856813999
2020-10-25,San Bernardino,71.0,Twentynine Palms,99,,-116.05416699999999,34.135556,4.59511985013459,2,2,22.99614836390805
2020-10-25,Los Angeles,37.0,Unincorporated - South El Monte,100,,-118.027068,34.041949,4.605170185988092,2,2,1051.65402822961
2020-10-25,San Diego,73.0,Jamul,101,,-116.87723700000001,32.718851,4.61512051684126,2,2,157.9031867438626
2020-10-25,San Francisco,75.0,94105,101,,-122.39306699999999,37.789649,4.61512051684126,2,2,542.0618860105614
2020-10-25,Tulare,107.0,Tipton: 93272,101,,-119.310278,36.059166999999995,4.61512051684126,2,2,130.40110733389224
2020-10-25,Alameda,1.0,Emeryville,102,,-122.285278,37.831389,4.624972813284272,2,2,524.0601879242034
2020-10-22,Yuba,115.0,Plumas Lake,102,,-121.557993,39.020684,4.624972813284272,2,2,145.05869283911784
2020-10-25,Los Angeles,37.0,Val Verde,103,,-118.673426,34.444032,4.634728988229637,2,2,127.74464321487814
2020-10-25,Los Angeles,37.0,East Whittier,103,,-117.994826,33.927445,4.634728988229637,2,2,902.1806059287094
2020-10-23,Ventura,111.0,93040 – Piru,103,,-118.795,34.427197,4.634728988229637,2,2,178.17325957535817
2020-10-23,Riverside,65.0,Vista Santa Rosa,104,,-116.2125,33.6225,4.6443908991413725,2,2,267.58677427336875
2020-06-09,Tulare,107.0,Orosi,104,,-119.202499,36.55023,4.6443908991413725,2,2,221.72842475572702
2020-10-25,Los Angeles,37.0,Bel Air,106,,-118.460296,34.098692,4.663439094112067,2,2,484.0877197840039
2020-10-25,San Francisco,75.0,94158,106,,-122.38701100000002,37.769892999999996,4.663439094112067,2,2,756.8696225547824
2020-10-25,Los Angeles,37.0,Littlerock/Pearblossom,106,,-117.897777,34.534363,4.663439094112067,2,2,215.512964716403
2020-10-25,Los Angeles,37.0,Ladera Heights,109,,-118.37406200000001,33.997128000000004,4.691347882229144,2,2,704.2786750882849
2020-10-23,Marin,41.0,Corte Madera,111,,-122.528263,37.925496,4.709530201312334,2,2,626.1012418631208
2020-10-25,Los Angeles,37.0,Palos Verdes Estates,111,,-118.397292,33.787212,4.709530201312334,2,2,259.2799394498493
2020-10-19,Humboldt,23.0,Northern Humboldt,111,,-123.70833300000001,41.188056,4.709530201312334,2,2,19.414852440468223
2020-10-25,Los Angeles,37.0,Elysian Park,111,,-118.240334,34.078256,4.709530201312334,2,2,1047.5172741224972
2020-10-25,Mendocino,45.0,North County,112,,-123.71416699999999,39.865833,4.718498871295094,2,2,46.188178427580844
2020-10-25,Los Angeles,37.0,Malibu,112,,-118.784201,34.036840000000005,4.718498871295094,2,2,153.71435181206527
2020-10-23,San Joaquin,77.0,Escalon,113,,-120.99166699999999,37.791667,4.727387818712341,2,2,198.85316574491284
2020-05-03,Kern,29.0,Valley,115,,-119.487567,35.42838,4.74493212836325,2,2,337.6267239490985
2020-04-21,Ventura,111.0,Simi Valley,116,,-118.75041,34.271008,4.7535901911063645,2,2,400.8841247380844
2020-10-23,Sonoma,97.0,Cotati,118,,-122.709167,38.327778,4.770684624465665,2,2,591.0430883664625
2020-10-25,Los Angeles,37.0,Rosewood/West Rancho Dominguez,118,,-118.260993,33.898562,4.770684624465665,2,2,894.9565387692579
2020-10-25,Contra Costa,13.0,Rodeo,118,,-122.266944,38.033056,4.770684624465665,2,2,407.9609500630483
2020-08-24,Sonoma,97.0,Cloverdale/Geyserville,119,,-123.017222,38.799167,4.7791234931115305,2,2,49.632339250121134
2020-10-23,Riverside,65.0,Lake Mathews,119,,-117.368333,33.825,4.7791234931115305,2,2,257.61403175819055
2020-10-23,Amador,5.0,Jackson,119,,-120.77416699999999,38.348889,4.7791234931115305,2,2,109.25722018871993
2020-10-25,Los Angeles,37.0,Toluca Lake,120,,-118.35767299999999,34.15055,4.787491742782046,2,2,736.1321901659253
2020-10-25,Kern,29.0,93206: Buttonwillow,120,,-119.47438000000001,35.418624,4.787491742782046,2,2,334.6350842395091
2020-10-25,San Francisco,75.0,94127,121,,-122.45720700000001,37.736027,4.795790545596741,2,2,817.1024275514706
2020-10-25,Santa Cruz,87.0,Aptos,122,,-121.9075,36.981389,4.804021044733257,2,2,233.69724349951954
2020-10-25,Los Angeles,37.0,East La Mirada,122,,-117.984485,33.922235,4.804021044733257,2,2,993.3246835688377
2020-10-25,Los Angeles,37.0,Longwood,122,,-118.343548,34.036097,4.804021044733257,2,2,1632.3964471023087
2020-10-25,Contra Costa,13.0,El Cerrito,122,,-122.31166699999999,37.915833,4.804021044733257,2,2,455.63343904040164
2020-10-25,Los Angeles,37.0,Little Tokyo,122,,-118.241598,34.046994,4.804021044733257,2,2,1538.8474905138805
2020-10-23,Riverside,65.0,Canyon Lake,123,,-117.27683400000001,33.692301,4.812184355372417,2,2,512.0789252515947
2020-10-25,Contra Costa,13.0,Alamo,124,,-122.03222199999999,37.850278,4.820281565605037,2,2,305.77063250952915
2020-10-25,Contra Costa,13.0,Discovery Bay,124,,-121.600278,37.908611,4.820281565605037,2,2,146.85568515224062
2020-10-22,Del Norte,15.0,Crescent City,126,,-124.2,41.75,4.836281906951479,2,2,51.324058445703045
2020-10-15,Shasta,89.0,Anderson/Cottonwood,127,,-122.298851,40.42948300000001,4.84418708645859,2,2,89.33056920127846
2020-10-25,Contra Costa,13.0,Orinda,129,,-122.179722,37.882778,4.859812404361672,2,2,188.59547792444377
2020-10-25,Kern,29.0,93505: California City,130,,-117.879958,35.16675,4.867534450455582,2,2,43.44421480283834
2020-05-04,Tulare,107.0,Mid,130,,-118.8,36.23,4.867534450455582,2,2,78.35996256158808
2020-10-25,Los Angeles,37.0,Park La Brea,131,,-118.355627,34.069731,4.875197323201151,2,2,945.9220386371485
2020-10-25,Santa Clara,85.0,Los Altos,131,,-122.0975,37.368056,4.875197323201151,2,2,451.8697625010943
2020-10-25,Santa Clara,85.0,Saratoga,131,,-122.019444,37.2725,4.875197323201151,2,2,253.52980250851277
2020-10-25,Orange,59.0,Midway City,132,,-117.98700000000001,33.7447,4.8828019225863715,2,2,474.691805230254
2020-06-09,Tulare,107.0,Lindsay,133,,-119.078949,36.210707,4.890349128221754,2,2,117.91843166582683
2020-06-09,Tulare,107.0,Traver,133,,-119.483976,36.444593,4.890349128221754,2,2,180.58024487784334
2020-10-25,Kern,29.0,93555: Ridgecrest,133,,-117.670833,35.6225,4.890349128221754,2,2,16.22336758917941
2020-10-25,Los Angeles,37.0,Santa Monica Mountains,134,,-118.74091200000001,34.087782000000004,4.897839799950911,2,2,216.85532606881358
2020-10-23,Fresno,19.0,Laton,134,,-119.68668600000001,36.433282,4.897839799950911,2,2,149.92265383541968
2020-10-23,Riverside,65.0,Homeland,134,,-117.11333300000001,33.741944000000004,4.897839799950911,2,2,390.0518208129628
2020-10-25,Los Angeles,37.0,South Carthay,135,,-118.374921,34.056936,4.90527477843843,2,2,1166.7682518434087
2020-10-23,San Luis Obispo,79.0,Oceano,136,,-120.61138899999999,35.102778,4.9126548857360515,2,2,521.67441277194
2020-10-25,Los Angeles,37.0,Century City,137,,-118.419399,34.052715,4.919980925828125,2,2,798.0011676446215
2020-10-25,San Diego,73.0,Alpine,137,,-116.791972,32.844066999999995,4.919980925828125,2,2,89.74817195109966
2020-10-25,Yolo,113.0,Winters,138,,-121.97083300000001,38.525,4.927253685157205,2,2,79.60398878562644
2020-10-23,San Luis Obispo,79.0,Templeton,139,,-120.706005,35.549694,4.934473933130692,2,2,170.991710780593
2020-10-23,San Mateo,81.0,Foster City,139,,-122.27106,37.554947999999996,4.934473933130692,2,2,343.11754072566316
2020-10-25,Los Angeles,37.0,Wellington Square,139,,-118.33349199999999,34.035815,4.934473933130692,2,2,1516.005051346272
2020-10-25,Tulare,107.0,Richgrove: 93215,140,,-119.10666699999999,35.796667,4.941642422609304,2,2,45.251819654672616
2020-10-25,Los Angeles,37.0,Wiseburn,140,,-118.365742,33.90952,4.941642422609304,2,2,970.2970512821379
2020-10-25,Los Angeles,37.0,El Segundo,141,,-118.402004,33.916897999999996,4.948759890378168,2,2,532.460287455286
2020-10-25,Los Angeles,37.0,Cadillac-Corning,141,,-118.381794,34.042513,4.948759890378168,2,2,1517.1432025988065
2020-10-25,Los Angeles,37.0,Reseda Ranch,142,,-118.55257399999999,34.21498,4.955827057601262,2,2,906.5909799153161
2020-08-25,Mono,51.0,Mammoth Lakes,143,,-118.971944,37.648610999999995,4.962844630259907,2,2,11.709454322354686
2020-10-25,Los Angeles,37.0,Beverly Crest,144,,-118.42440400000001,34.11298,4.969813299576002,2,2,452.37392306202673
2020-10-25,Santa Clara,85.0,Cupertino,144,,-122.031944,37.323056,4.969813299576002,2,2,337.77317166916237
2020-10-23,Napa,55.0,Calistoga,144,,-122.582477,38.581757,4.969813299576002,2,2,99.948238720685
2020-10-25,Los Angeles,37.0,Chinatown,145,,-118.24096899999999,34.06146,4.976733742420574,2,2,948.4976563857641
2020-10-23,Ventura,111.0,91361 – Thousand Oaks/Lake Sherwood/Westlake,146,,-118.84465,34.161583,4.9836066217083355,2,2,509.71613213800316
2020-10-23,Ventura,111.0,93023 – Ojai,146,,-119.25131,34.457121,4.9836066217083355,2,2,219.15667546525455
2020-10-23,El Dorado,17.0,Greater Placerville Area,146,,-120.79861100000001,38.729721999999995,4.9836066217083355,2,2,212.07216095899713
2020-10-23,Sonoma,97.0,Sebastopol,147,,-122.826944,38.399167,4.990432586778736,2,2,37.55445486737436
2020-06-16,Marin,41.0,Novato,147,,-122.570457,38.106956,4.990432586778736,2,2,783.6699314322047
2020-10-23,Riverside,65.0,Bermuda Dunes,147,,-116.289175,33.742799,4.990432586778736,2,2,196.4878707421238
2020-10-23,San Mateo,81.0,San Carlos,147,,-122.27106,37.497516,4.990432586778736,2,2,489.1729518295438
2020-10-25,Los Angeles,37.0,Pacific Palisades,148,,-118.531425,34.046284,4.997212273764115,2,2,267.3338762302375
2020-10-25,Los Angeles,37.0,Playa Vista,148,,-118.414497,33.979496000000005,4.997212273764115,2,2,926.9132368115135
2020-10-23,San Luis Obispo,79.0,San Miguel,149,,-120.695278,35.751389,5.003946305945459,2,2,104.3292778726154
2020-10-24,Mono,51.0,Mammoth Lakes Region,150,,-118.971944,37.648610999999995,5.010635294096256,2,2,11.709454322354686
2020-10-23,Riverside,65.0,North Shore,152,,-115.927222,33.512778000000004,5.0238805208462765,2,2,90.3746275315867
2020-10-23,Imperial,25.0,92283,153,,-114.809269,32.900519,5.030437921392434,2,2,20.43233573306089
2020-10-25,Los Angeles,37.0,St Elmo Village,154,,-118.34230500000001,34.042790999999994,5.0369526024136295,2,2,1756.8566334652924
2020-10-25,Contra Costa,13.0,Lafayette,155,,-122.11805600000001,37.885833,5.043425116919247,2,2,276.34805596755814
2020-10-25,Santa Cruz,87.0,Freedom,158,,-121.78944399999999,36.940556,5.062595033026967,2,2,329.1217609398993
2020-10-23,San Mateo,81.0,Belmont,160,,-122.290029,37.517802,5.0751738152338275,2,2,426.8642205243881
2020-10-23,Imperial,25.0,92281,160,,-115.585871,33.065678000000005,5.0751738152338275,2,2,101.50724023938577
2020-10-25,Los Angeles,37.0,View Park/Windsor Hills,161,,-118.348359,33.995554999999996,5.081404364984463,2,2,966.5031853399651
2020-10-25,San Francisco,75.0,94133,161,,-122.410852,37.804532,5.081404364984463,2,2,1010.0783924346331
2020-10-23,Calaveras,9.0,District 1,162,,-120.829167,38.191666999999995,5.087596335232384,2,2,50.93415123618729
2020-10-23,Nevada,57.0,95945,163,,-121.06166499999999,39.221639,5.093750200806762,2,2,82.52191163453978
2020-10-23,Riverside,65.0,Calimesa,164,,-117.095906,33.979146,5.0998664278242,2,2,236.20619273372145
2020-10-23,Marin,41.0,Larkspur,165,,-122.535352,37.933963,5.105945473900579,2,2,782.987143630776
2020-10-15,El Dorado,17.0,"Cameron Park, Shingle Springs, Rescue",167,,-120.987222,38.668889,5.1179938124167546,2,2,96.70637843345074
2020-10-09,Stanislaus,99.0,Hughson,169,,-120.86694399999999,37.603056,5.1298987149230735,2,2,215.1066538159197
2020-10-25,Orange,59.0,La Palma,169,,-118.046139,33.846322,5.1298987149230735,2,2,619.4774481793585
2020-10-23,El Dorado,17.0,"Shingle Springs, Cameron Park, Rescue",170,,-120.987222,38.668889,5.135798437050261,2,2,96.70637843345074
2020-10-23,San Luis Obispo,79.0,Grover Beach,170,,-120.62142800000001,35.121574,5.135798437050261,2,2,517.8137807145935
2020-10-25,Los Angeles,37.0,Unincorporated - Duarte,170,,-117.99328899999999,34.12409,5.135798437050261,2,2,744.0043892824099
2020-10-25,Los Angeles,37.0,Canyon Country,172,,-118.434197,34.454977,5.147494476813453,2,2,203.71386842792288
2020-07-24,Alameda,1.0,Santa Rita Jail,172,,-121.887925,37.717269,5.147494476813453,2,2,280.2006444052012
2020-10-25,Los Angeles,37.0,El Camino Village,175,,-118.33499199999999,33.888441,5.1647859739235145,2,2,797.5326521760237
2020-10-24,Kings,31.0,Armona,175,,-119.70872800000001,36.315187,5.1647859739235145,2,2,250.9498898153006
2020-10-25,Tulare,107.0,Terra Bella: 93270,181,,-119.040833,35.96138900000001,5.198497031265826,2,2,156.40499499367186
2020-10-23,Santa Barbara,83.0,Santa Ynez Valley,181,,-120.09736799999999,34.584154,5.198497031265826,2,2,76.46297173119515
2020-10-25,San Francisco,75.0,94131,181,,-122.441473,37.745915999999994,5.198497031265826,2,2,886.342305482883
2020-10-23,Imperial,25.0,92274,183,,-116.18320700000001,33.565881,5.2094861528414205,2,2,197.4057687769952
2020-10-25,San Diego,73.0,Valley Center,183,,-117.09088500000001,33.226252,5.2094861528414205,2,2,172.06024319953906
2020-10-23,Lake,33.0,95453,185,,-122.96621,39.04584000000001,5.220355825078324,2,2,37.77984030236506
2020-10-23,Solano,95.0,Benicia,186,,-122.15611100000001,38.063333,5.225746673713202,2,2,256.172986060868
2020-10-25,Orange,59.0,Ladera Ranch,186,,-117.654344,33.550805,5.225746673713202,2,2,283.0579094119663
2020-10-25,Tulare,107.0,Ivanhoe: 93235,187,,-119.224883,36.399684,5.231108616854587,2,2,146.80847144359885
2020-10-25,Los Angeles,37.0,Sun Village,188,,-117.937941,34.572624,5.236441962829949,2,2,231.546780882889
2020-10-25,San Francisco,75.0,94116,190,,-122.486066,37.745399,5.247024072160486,2,2,806.1558514247873
2020-10-22,Sutter,101.0,Live Oak,193,,-121.66,39.275833,5.2626901889048865,2,2,140.4732658512777
2020-10-25,Los Angeles,37.0,Beverlywood,193,,-118.394492,34.044746999999994,5.2626901889048865,2,2,1038.0325410097873
2020-10-23,Riverside,65.0,Thermal,193,,-116.14223500000001,33.640264,5.2626901889048865,2,2,256.1266169708264
2020-10-25,Los Angeles,37.0,La Canada Flintridge,194,,-118.200156,34.209689000000004,5.267858159063328,2,2,386.22066231087484
2020-10-25,Los Angeles,37.0,Stevenson Ranch,195,,-118.607267,34.376825,5.272999558563747,2,2,130.0731381163175
2020-10-23,Nevada,57.0,96161,202,,-120.20361100000001,39.342222,5.308267697401205,2,2,140.09814089239615
2020-10-25,San Francisco,75.0,94123,202,,-122.43836599999999,37.80093400000001,5.308267697401205,2,2,936.2031955780749
2020-10-25,Los Angeles,37.0,South San Gabriel,203,,-118.08803300000001,34.047554999999996,5.313205979041787,2,2,408.0600304203969
2020-10-25,Los Angeles,37.0,Thai Town,204,,-118.30443100000001,34.102003,5.318119993844216,2,2,1401.072887206019
2020-10-23,Riverside,65.0,Nuevo,204,,-117.14735900000001,33.805509,5.318119993844216,2,2,214.98198759986425
2020-10-25,Santa Clara,85.0,Los Gatos,205,,-121.96166699999999,37.236111,5.3230099791384085,2,2,304.4888640444734
2020-10-23,Fresno,19.0,San Joaquin,206,,-120.189167,36.606667,5.327876168789581,2,2,92.60373824150295
2020-10-23,Lake,33.0,95422,207,,-122.54052,38.9726,5.332718793265369,2,2,63.034343958659456
2020-10-25,Los Angeles,37.0,Crestview,209,,-118.378658,34.049595000000004,5.342334251964812,2,2,1346.0266153815633
2020-10-23,San Mateo,81.0,Millbrae,211,,-122.418411,37.595895,5.351858133476067,2,2,440.82405691777853
2020-10-25,Los Angeles,37.0,Agoura Hills,212,,-118.760876,34.151007,5.356586274672011,2,2,306.14226970791685
2020-10-25,Los Angeles,37.0,Quartz Hill,213,,-118.218626,34.65244000000001,5.3612921657094255,2,2,259.1258987657454
2020-10-22,Shasta,89.0,Shasta Lake,216,,-122.38046399999999,40.637943,5.375278407684165,2,2,255.02180166639477
2020-10-25,San Francisco,75.0,94121,216,,-122.494707,37.776769,5.375278407684165,2,2,599.5700706597947
2020-10-25,Orange,59.0,Trabuco Canyon,217,,-117.58698600000001,33.665508,5.37989735354046,2,2,223.06224493624694
2020-10-25,Los Angeles,37.0,Miracle Mile,217,,-118.35346899999999,34.059456,5.37989735354046,2,2,1233.449966400973
2020-10-25,San Bernardino,71.0,Oak Hills,217,,-117.434696,34.434038,5.37989735354046,2,2,97.90295078665488
2020-10-25,San Diego,73.0,Coronado,218,,-117.1725,32.678056,5.384495062789089,2,2,520.0198805814792
2020-10-23,Santa Barbara,83.0,Goleta Valley & Gaviota,218,,-120.214872,34.471656,5.384495062789089,2,2,72.7350083945271
2020-10-25,San Francisco,75.0,94114,219,,-122.43540800000001,37.758059,5.389071729816501,2,2,1061.7193432742324
2020-10-25,San Francisco,75.0,94118,219,,-122.46260500000001,37.780093,5.389071729816501,2,2,750.3122581347989
2020-06-09,Tulare,107.0,Porterville,220,,-119.00790900000001,36.064283,5.393627546352363,2,2,26.772065435156073
2020-10-23,Merced,47.0,Hilmar,220,,-120.850278,37.408611,5.393627546352363,2,2,218.55473750063743
2020-10-25,Los Angeles,37.0,Manchester Square,221,,-118.311191,33.967273,5.3981627015177525,2,2,1131.139392265573
2020-10-25,Orange,59.0,Los Alamitos,223,,-118.07188899999998,33.803201,5.40717177146012,2,2,663.5445129687997
2020-10-23,Placer,61.0,East Placer,224,,-120.20039799999999,39.20555,5.41164605185504,2,2,59.78765118441686
2020-10-25,Los Angeles,37.0,Victoria Park,226,,-118.32462,34.044000000000004,5.420534999272285,2,2,1431.464789303965
2020-10-23,San Joaquin,77.0,Ripon,227,,-121.12833300000001,37.740556,5.424950017481403,2,2,156.10610647823924
2020-10-23,Riverside,65.0,Lakeland Village,227,,-117.365068,33.641002,5.424950017481403,2,2,235.83207836246692
2020-10-23,San Luis Obispo,79.0,Arroyo Grande,230,,-120.590725,35.118587,5.4380793089231965,2,2,420.17348477295246
2020-06-09,Tulare,107.0,Visalia,230,,-119.29234299999999,36.329924,5.4380793089231965,2,2,260.4734502740888
2020-10-22,Shasta,89.0,Palo Cedro,233,,-122.32294399999999,40.606057,5.4510384535657,2,2,210.81840007245066
2020-10-25,Los Angeles,37.0,North Whittier,237,,-118.006976,34.03608,5.468060141135132,2,2,719.537619011915
2020-10-25,Los Angeles,37.0,La Crescenta-Montrose,237,,-118.235266,34.232152,5.468060141135132,2,2,403.245642038206
2020-10-25,San Diego,73.0,Bonita,238,,-117.029174,32.672774,5.472270673671474,2,2,392.8198393388903
2020-10-23,Riverside,65.0,Garnet,239,,-116.545569,33.901959999999995,5.476463551931511,2,2,212.7840981473199
2020-10-25,Los Angeles,37.0,Los Feliz,243,,-118.299672,34.131749,5.493061443340548,2,2,498.826121259938
2020-10-25,Los Angeles,37.0,Carthay,244,,-118.37289399999999,34.07124,5.497168225293202,2,2,758.6156142687054
2020-10-25,Contra Costa,13.0,Pinole,246,,-122.29111100000001,38.004444,5.5053315359323625,2,2,767.629565225418
2020-10-25,San Bernardino,71.0,Phelan,246,,-117.57256299999999,34.426288,5.5053315359323625,2,2,95.4137849486897
2020-10-25,Orange,59.0,Laguna Beach,246,,-117.785357,33.542719,5.5053315359323625,2,2,313.8324879869224
2020-10-23,Merced,47.0,Le Grand Planada,247,,-120.248333,37.228611,5.5093883366279774,2,2,106.06915417411061
2020-10-23,San Mateo,81.0,Burlingame,247,,-122.367428,37.568525,5.5093883366279774,2,2,581.2912708322535
2020-10-25,San Francisco,75.0,94132,247,,-122.48408300000001,37.722214,5.5093883366279774,2,2,384.1951172102264
2020-10-23,Merced,47.0,Gustine,247,,-120.99888899999999,37.257778,5.5093883366279774,2,2,135.48164099584113
2020-10-23,Fresno,19.0,Fowler,249,,-119.683333,36.633333,5.5174528964647065,2,2,194.64689447111763
2020-10-23,Riverside,65.0,Thousand Palms,250,,-116.390289,33.820018,5.521460917862246,2,2,186.50108771869373
2020-10-25,Tulare,107.0,Strathmore: 93267,250,,-119.059692,36.144890000000004,5.521460917862246,2,2,166.6957590063506
2020-10-25,San Francisco,75.0,94122,251,,-122.485127,37.758798999999996,5.525452939131784,2,2,828.4398522991099
2020-10-25,San Bernardino,71.0,Yucca Valley,251,,-116.432235,34.114174,5.525452939131784,2,2,73.66661738510152
2020-10-25,Los Angeles,37.0,Hermosa Beach,253,,-118.39643500000001,33.865241,5.5333894887275195,2,2,685.7520604101696
2020-10-23,Riverside,65.0,Valle Vista,255,,-116.887115,33.743607,5.541263545158426,2,2,157.25579035921555
2020-10-25,Los Angeles,37.0,Athens Village,255,,-118.273697,33.919783,5.541263545158426,2,2,1175.1585727862835
2020-10-23,Riverside,65.0,Good Hope,260,,-117.26698200000001,33.764742,5.5606816310155285,2,2,388.8319859341018
2020-10-23,Ventura,111.0,93012 – Camarillo/Santa Rosa Valley,261,,-119.00385,34.224831,5.564520407322693,2,2,195.04841555044845
2020-10-25,Los Angeles,37.0,Lomita,262,,-118.317456,33.793312,5.5683445037610975,2,2,507.91620787024254
2020-10-25,Los Angeles,37.0,Hancock Park,262,,-118.32887,34.069715,5.5683445037610975,2,2,1042.6150971421923
2020-10-23,Butte,7.0,Biggs/Gridley,264,,-121.70555900000001,39.385866,5.575949103146316,2,2,104.33076407382504
2020-10-23,Fresno,19.0,Riverdale,264,,-119.859444,36.431111,5.575949103146316,2,2,122.96073734827482
2020-10-09,Stanislaus,99.0,Waterford,265,,-120.7675,37.645,5.579729825986222,2,2,134.72307845963948
2020-10-23,Riverside,65.0,Rancho Mirage,266,,-116.46805,33.769852,5.583496308781699,2,2,223.6161839686916
2020-10-25,Los Angeles,37.0,Atwater Village,268,,-118.25830800000001,34.119421,5.5909869805108565,2,2,662.663606604923
2020-10-23,Riverside,65.0,Woodcrest,270,,-117.405956,33.887064,5.598421958998375,2,2,221.47710068976667
2020-10-25,Los Angeles,37.0,Gramercy Place,270,,-118.309409,33.951267,5.598421958998375,2,2,1029.827574180122
2020-10-23,Fresno,19.0,Caruthers,275,,-119.834562,36.542564,5.616771097666573,2,2,118.50043346399325
2020-10-23,Santa Barbara,83.0,Goleta,276,,-119.898454,34.436278,5.62040086571715,2,2,242.43310261530044
2020-10-25,Contra Costa,13.0,Hercules,277,,-122.28861100000002,38.017222,5.6240175061873385,2,2,742.0621329351263
2020-10-25,San Francisco,75.0,94117,277,,-122.44766200000001,37.769436,5.6240175061873385,2,2,932.0254015439778
2020-10-23,Sonoma,97.0,Cloverdale,280,,-123.017222,38.799167,5.634789603169249,2,2,49.632339250121134
2020-10-25,Los Angeles,37.0,Studio City,283,,-118.389205,34.137440999999995,5.645446897643237,2,2,462.084680072985
2020-10-23,Merced,47.0,Dos Palos,283,,-120.63333300000001,36.983333,5.645446897643237,2,2,74.95645450609487
2020-10-25,Los Angeles,37.0,Jefferson Park,285,,-118.322769,34.02425,5.652489180268652,2,2,1075.890036489472
2020-05-03,Kern,29.0,Bakersfield West,285,,-119.20883,35.382088,5.652489180268652,2,2,207220.8628698827
2020-10-23,Ventura,111.0,93004 – Ventura,289,,-119.16793999999999,34.279494,5.666426688112433,2,2,330.1517567690849
2020-10-25,Long Beach,,90814: Long Beach,289,,-118.14479299999999,33.771725,5.666426688112433,2,2,1026.353324569764
2020-10-25,San Bernardino,71.0,Mentone,290,,-117.124574,34.062589,5.66988092298052,2,2,269.81136688889563
2020-10-25,Los Angeles,37.0,Echo Park,292,,-118.25500100000001,34.082177,5.676753802268282,2,2,1023.7685718868545
