name,longitude,latitude
Anh Phuong Cafe,-122.2438699,37.7882989
Galisco Restaurant,-122.2427567,37.7873246
Hanh Mi Ba Le,-122.240949,37.786211
T&T Cafe,-122.2404528,37.7859354
Souk Savanh,-122.2406272,37.7860372
Pho Thang Long,-122.2376016,37.7842438
Philly's Cheese Steaks,-122.2362444,37.7834298
Ol' Buckaroo,-118.905318,36.4387702
Sticky Rice Cafe,-122.2295138,37.7797173
El Paisa Taco,-122.2288084,37.7793505
Hornitos Cafe,-122.2276282,37.7786467
Tacos Sinaloa 2,-122.2266841,37.7767302
Cheri's Ice Cream and Deli,-122.2254834,37.7776118
Pizza Patio,-119.5712964,37.7374473
Sabetta's Pizzas and Pasta,-120.8501687,35.3667349
Los Panchos,-122.4202511,37.7453276
Lotus Garden,-122.4203409,37.7452226
Mi Lindo Peru,-122.4204147,37.745108
Taqueria Can-cun,-122.4198917,37.7453358
Outer Orbit,-122.4199359,37.7452716
Pad Thai,-122.4202766,37.7447239
San Miguel,-122.4203269,37.7446534
Jasmine Tea House,-122.4202336,37.7447992
Canelé,-118.2608496,34.1183895
All'Acqua,-118.2596946,34.1186598
Sizzler,-118.2632708,34.1259878
Tam O'Shanter,-118.2641986,34.1254538
California Roll,-118.2634447,34.1265782
Mariscos,-118.2595384,34.1284173
India Sweets and Spices,-118.2671285,34.1239783
Giamela's,-118.2680916,34.1234809
Sun Hai Inn Restaurant,-118.2680148,34.1235434
The Morrison,-118.2686988,34.1236497
Mediterranean Bistro,-118.5230088,34.1647771
Unknown Name,-118.5235975,34.1639652
Dickey's Barbecue Pit,-120.4830607,37.298345
Little Galen Center,-118.2870715,34.0228165
Akiko's,-122.4046791,37.7905795
Dumpling Kitchen,-122.4870423,37.7424255
The Socialight,-121.9434422,37.2869349
Francisca's,-122.4179361,37.7484306
La Alteña,-122.4215154,37.7433502
Ben's,-122.2742512,37.7962301
Cafeteria,-122.232296,37.7991032
Cafe Franco,-122.428852,37.8071314
Lum Ka Naad,-118.5177785,34.1617308
Uncle Bernies,-118.5169262,34.162407
Kickin KAsian,-118.516821,34.1617946
Dancing Wasabi,-118.5155847,34.1619225
Thai n I Cafe,-118.5157081,34.1615474
Domingo's,-118.5158341,34.1615674
Buca di Beppo,-118.5144501,34.1613055
Coral Tree Cafe,-118.51386,34.1618293
Western Bagel,-118.5122165,34.1614421
Gyoro Gyoro,-118.5121733,34.1614449
Versailles,-118.5121418,34.1609136
Chop Stop,-118.5112438,34.1607299
American Falafel,-118.5112275,34.1608091
The Nook,-118.510478,34.1602005
Anarbagh,-118.5103122,34.160185
Green Olive,-118.5102164,34.1601792
Unknown Name,-118.5084494,34.160834
Unknown Name,-118.5091786,34.1615543
Terrace,-118.5080036,34.1607929
Pieology Pizzeria,-118.5075824,34.1600022
Unknown Name,-118.5078124,34.1600373
Philly's Best,-118.5078903,34.1600696
Yamato,-118.5072603,34.1599261
Daphne's,-118.5066976,34.1601574
The Habit,-118.5065879,34.1601486
Commonwealth,-122.4194967,37.7613271
Round Table Pizza,-122.2010699,37.7509671
Bar & Grille,-122.2011987,37.7506829
YAMO,-122.4197009,37.7619237
Hana Sushi,-121.976022,37.3528215
Green Burrito,-121.4782944,38.5580373
Hide-A-Way Cafe,-122.24135,37.7795927
Port Deli,-122.2428145,37.7827789
Birch,-118.3293358,34.1009234
Dickey's Barbecue Pit,-118.6034118,34.1686495
Anantra,-118.6022383,34.169606
Unknown Name,-118.6048053,34.1682572
Gourmet Kitchen,-122.4083785,37.7956521
Gourmet Delight B.B.Q.,-122.4083674,37.7955854
Tasty Noodle House,-117.155886,32.8248101
Unknown Name,-116.3998618,33.7253178
Qin West Chinese Cusine,-118.4379905,34.0503593
Mela Tandoori Kitchen,-122.4194761,37.7812737
Taqueria El Buen Sabor,-122.4214602,37.761806
Regalito,-122.4211224,37.7616235
Marty's Pizza Shack,-122.710328,38.363774
Gobi Mongolian BBQ,-118.2722269,34.0823364
El Siete Mares,-118.2745183,34.085345
HACHÉ LA,-118.2754286,34.0870426
Ohana Poké Co.,-118.2731501,34.0825852
Sopressata,-118.2731939,34.0826175
Pita Pita,-121.6441951,37.1140983
Margarita's Bar and Grill,-121.6431845,37.1111481
Sushi Nara,-121.6425498,37.1120765
Mooyah Burger,-121.6435357,37.1123643
Nick the Greek,-121.6381362,37.1134938
Phở Wagon,-121.9124317,37.292042
Enoteca Molinari,-122.2513825,37.8419194
Manos en la masa,-84.0671465,9.9335224
Delage,-122.2754228,37.8018381
Pho 99,-121.928588,37.7102469
Alioto's Restaurant,-122.4160429,37.8086855
Bistro Siam,-121.9634132,37.4081464
Dona Maria,-121.9635436,37.4080929
Phở Khang,-121.9632659,37.4082099
Shen Hua,-122.253295,37.8579725
King Yen,-122.2528372,37.8562474
Vietasia,-121.6294101,37.1336236
Hang Ten Pizza and Pasta,-121.6306169,37.1334383
Mama's Vietnamese Restaurant,-122.2672342,37.8069344
Lotus Falafel,-122.2674515,37.8070446
Mazzat Grill,-122.2674327,37.8076316
El Tepe Yac Mexican Food,-117.2053603,34.0655957
Bakers,-117.2022325,34.0625905
Sunny Grill,-118.4301179,34.0058702
Yiassoo Greek Specialties,-122.0319634,37.3134543
The Village Cafe,-118.4139894,37.3752959
Hong Fu,-122.0341287,37.3219799
Evan's American Gourmet Cafe,-120.0211765,38.9214936
Riva Grill On the Lake,-119.9593329,38.9498191
Round Table Pizza,-122.082936,37.6759215
Usagi,-122.3215036,37.5677309
Bopshop,-122.2792594,37.8915105
Sotto Mare,-122.4083573,37.7997931
Food Lounge,-122.028999,36.9760493
El Michoacano,-121.5578773,37.0014488
Hon's Wun-tun House Ltd. of Calif,-122.4046309,37.7942549
R & G Lounge,-122.4049029,37.7940971
Mun-cheeze,-122.2756955,37.8050973
T-28 Bakery & Cafe,-122.4851736,37.7425142
Taraval Okazu Ya,-122.4848891,37.7425234
Fiery,-122.4837352,37.7428136
Kingdom of Dumpling,-122.4846343,37.7425255
Anchalee,-122.2898885,37.860899
Green Bamboo,-122.4771931,37.7543409
HD Rice Noodle,-122.4784813,37.7540272
Lanna Thai Cuisine,-122.4772949,37.7540929
Little Beijing,-122.4779899,37.7543063
Fujimaya-ya,-122.4771318,37.7543445
Cafe Bakery & Restaurant,-122.4782368,37.7540382
Peking Restaurant,-122.4783918,37.75403
Princess Cooking,-122.4778306,37.7543067
The Crew,-122.4781449,37.7542954
China North Dumpling,-122.4779227,37.7540543
Vault,-122.2714701,37.8495643
Wise Sons,-122.4153293,37.7525492
Quán Phó Viet,-122.4536914,37.7232096
California Seafood Pub,-117.9602511,34.0883586
Brunch,-118.2507778,34.0426934
Sonoratown,-118.2521722,34.0415628
Antons Pizza,-117.208287,34.0476099
Com Tam Tran Huy Cap,-117.9203877,33.7284452
Stateline Brewing & Resaurant,-119.9423557,38.9578565
Azul Latin Kitchen,-119.9439436,38.9556206
Blue Dog Gourmet Pizza,-119.9424032,38.9547687
IHOP,-119.954457,38.9496917
Goodfellas Pizza,-119.9565151,38.9485557
The Red Hut Cafe,-119.9571401,38.9484848
Pizza Hut,-119.9599993,38.9478527
Los Mexicanos,-119.9609032,38.9466574
Big Daddy's Burgers,-119.9640012,38.9460692
Richardson's Ice Cream Parlor,-120.0399936,38.9337145
The Pizza Place,-122.5055674,37.7528003
Hong's Kitchen,-122.5057507,37.7528042
Toyose,-122.5047022,37.7531521
Unknown Name,-119.5023601,38.5518296
Hillbillies Restaurant,-120.4571242,38.1367197
Mandy' Breakfast House,-120.406011,38.0272937
Taqueria,-121.1979388,37.812819
Mountain Mike's Pizza,-121.292255,37.8123881
Garden Bowl,-121.2922393,37.8126359
Sarafina's,-120.3462739,38.257004
Mason's,-120.3464355,38.2569935
Pizza Plus,-120.4574234,38.1384826
Giant Burger,-120.3469381,38.2569295
White Pines Lodge Restaurant,-120.347193,38.2568708
El Vaquero,-120.3488324,38.2562757
Amci Sushi,-121.2920068,37.8126802
Golden Chopsticks Restaurant ,-117.091528,32.6757242
Burger Stop,-120.0039887,38.9112056
Beach Hut Deli,-120.0039271,38.9110241
Lake Tahoe Pizza,-120.0017352,38.9077143
Round Table Pizza,-120.0040393,38.9113271
Taqueria Jalisco,-119.9778955,38.941221
RoJo's Tavern,-119.9775844,38.9409685
Denny's,-119.9774863,38.9340363
Sierra Pizza,-119.9751916,38.9340336
Red Hut Cafe,-119.9805943,38.93011
Off the Hook,-119.9824772,38.927554
Izzy's Burger Spa,-119.9852479,38.9263041
Blue Dog Gourmet Pizza,-119.9856342,38.9252879
Mandarin Garden Chinese,-119.9874967,38.9242
Margaritas Mexican Cafe,-119.9877706,38.924066
Brothers Bar & Grill,-120.0074651,38.916637
Hunan Garden,-120.0078936,38.9155525
Sonny's BBQ,-120.0112117,38.9183454
Margaritas Mexican Cafe,-120.0120511,38.919002
Burger Lounge,-120.0135798,38.9200779
Me n Ed's Pizza,-121.0663022,37.6991935
El Rosal,-121.0662706,37.6993284
Thai Food Express,-121.0663307,37.6993735
One Cup Cafe,-121.0660688,37.6997045
House Of Curries,-122.2579221,37.8677666
Thai Basil,-122.2581649,37.8683462
Cafe Durant,-122.2582842,37.8680747
El Salvador,-122.4194313,37.7606315
Unknown Name,-117.3587236,34.3161472
Nhu Lan Sandwich,-122.2241773,37.7766197
Los Cocos,-122.2256283,37.7783687
El Grullense,-122.2255774,37.7784401
Denny's,-117.9584642,34.0712524
Guadalajara Grill,-117.9579632,34.0712239
Yosemite Bug,-119.9510903,37.5744342
Sac's Hot Dogs,-122.2116619,38.105765
Sweet Maple,-122.4350453,37.7857522
Nick's Next Door,-121.9806844,37.2208553
Mayan Mexican Grill,-119.9444822,38.9560396
Pure Burger,-117.2542115,33.1267949
Velevt Margareta,-118.3293855,34.1002095
Du-par’s Restaurant,-118.3609965,34.0719374
The Veggie Grill,-118.3606541,34.0736128
Marmalade Cafe,-118.3937527,33.9040439
Blue Salt Fish Grill,-118.3646349,33.8730072
Al-Hamra Halal Kabobs,-118.3654902,33.8733077
Wallflower,-118.4718713,33.9994239
Hikari,-122.240467,37.4902574
Ben Frank's,-122.2398978,37.4909025
The Good Stuff,-118.4018484,33.8625896
Villa d' Este,-122.4736857,37.7315051
Jitra,-122.4729754,37.7314138
Shabu House,-122.473331,37.7318842
Mandarin Dim Sum,-122.4743271,37.7323268
Wang Dae Bak,-122.4738335,37.7320966
Sajj Mediterranean,-122.1122411,37.4009714
Wes Burger,-122.4194838,37.7611193
Pres'quile Winery,-120.3706665,34.8617461
Wok & Go,-122.4065501,37.7530667
Original Jack's Country Kitchen,-118.3255745,33.3429222
Redondo Beach Brewing Co,-118.387227,33.8169274
Turquoise,-118.3879082,33.8173191
Che Melange,-118.3884166,33.819819
Luu Noodle,-122.1084941,37.402918
Rib Ranch BBQ,-118.6060396,34.1572909
Bibi Sara,-118.6054547,34.1565176
Italian Deli,-118.6054547,34.1564732
Ameci,-118.6060159,34.156228
Guido's,-118.6062922,34.1567476
Yogi's Grill,-118.6056367,34.1572569
Gracie's Pizza,-118.2951019,34.0834356
Tender Greens,-122.3974633,37.7908283
Locale 99,-118.3877284,33.8177494
Jabra Middle East Cuisine ,-118.3906684,33.858849
Puesto,-117.1702788,32.7106703
Corner Bakery,-118.3941417,33.8988282
Il Borgo,-122.426389,37.7756552
Su's mongolismo bbq,-121.948789,37.3540955
Palms,-118.3183281,34.101377
Soy sauce roll n bowl,-118.345309,34.0984987
Joe' pizza,-118.4980192,34.0141203
Mao's Kitchen,-118.4723927,33.9881268
Mazzat,-122.4262576,37.7753422
Ponchik Factory,-118.333418,34.098219
Roscoes's chicken,-118.3221158,34.0986041
Urban masala,-118.3329235,34.1014037
Chibiscus Ramen,-118.35049,34.0982558
Tsukiji sushi,-118.4805792,33.9992944
Luv2eat ,-118.3360117,34.0976717
Wipeout bar & grill,-122.4103004,37.8089408
Chowders,-122.4102543,37.8090138
Estela's fresh sandwich,-122.4118896,37.7896172
Black Bark BBQ,-122.4325774,37.7819078
Atch-kotch,-118.3278325,34.0940427
Sushi Stop Hollywood,-118.3186074,34.1054617
City chopsticks,-122.4117956,37.7895872
Star of Índia ,-118.326141,34.0842475
Fresh Corn Grill,-118.3802696,34.0870833
Jinya Ramen Bar,-118.3400541,34.102531
The Codmother Fish and Chips,-122.4172767,37.8070989
Poke poke ,-118.4721993,33.9853684
Flying Falafel,-122.4112022,37.7812488
Piraat pizza e rotisserie,-122.4118366,37.7889234
Bludso's bbq,-118.3443862,34.082163
Talesai,-118.3891588,34.0908121
Shin ya ramen ,-118.3456003,34.1014202
Urban Ramen,-118.350089,34.0977828
Thai Dishes on Broadway,-118.4959319,34.0133887
Langer's,-118.2767722,34.0562589
La Capilla Mexican,-118.3147827,33.8345567
Gracias Madre,-122.4191931,37.7615416
shintaro,-118.3372188,34.1056067
The San Franciscan,-118.329522,33.8219066
King’s Wok Express,-118.3084328,33.8316651
Hot Italian,-121.7408274,38.5413604
Señor Fish,-118.2444294,34.0514186
Denny's,-118.4404992,34.2835541
IHOP,-118.4429051,34.2856506
Flor de Lima Farmers Market Juices,-118.4454376,34.2876098
Fresh Salad & Wraps,-118.4453437,34.2869967
Tacos Way,-118.4439617,34.2853099
Teriyaki Madness,-118.4438213,34.2854096
Yoshinoya,-118.4443142,34.2835537
Yong Su San Restaurant,-118.2913537,34.0538538
Burger Barn,-123.6865376,41.0658248
Laura's Kitchen,-123.6857807,41.0658605
Subway,-123.6289712,40.939058
Pizza Factory,-123.6308791,40.9390264
Bigfoot Steakhouse,-123.6268506,40.9382813
Sushi Rapture,-122.4161638,37.794005
Taco House #1,-118.2499494,34.0505199
Bun mee,-122.4028946,37.7884472
Don Jose's Mexican Restaurant,-122.0318111,37.8511647
RJ’s Asian Fusion,-122.0320202,37.8514881
La Mordida,-122.4904198,37.6486947
Art and Fish,-118.2324348,34.0397923
Red Robin,-119.7920158,36.8475624
Hooters,-119.7921349,36.848463
Via-Mar Restaurant,-117.9605296,34.0869146
Green leaf,-118.4683494,33.9913847
The butcher's daughter,-118.4692082,33.9916038
pho lovers,-122.0240021,37.3878835
Clutch,-118.4658651,34.000179
Otium,-118.251268,34.0544145
California Pizza Kitchen,-118.2523718,34.0524845
Chicas Tacos,-118.2560563,34.0458019
Butcher's daughter,-118.4693197,33.9917446
Lyfe Kitchen,-122.0101959,37.3235388
Alexander's Steakhouse,-122.0098526,37.3233255
Eureka!,-122.0090318,37.3233426
Holy Smokes Bar-B-Que,-117.9259983,34.073806
Garduno's Taco King,-117.9570783,34.0825465
Tekka House,-122.4336487,37.7345656
Gialina,-122.4341841,37.7339905
La Corneta Taqueria,-122.4341556,37.734082
Harbor Breakfast,-117.1684335,32.7210254
Liwan restaurant and hookah,-118.4377747,34.0504509
Almaza restaurant and hookah,-118.38935,34.0290898
Cowboy Burgers & BBQ,-117.9889309,34.0800665
Tortilla Republic,-118.3853894,34.0813987
Dino's Pizza,-118.3489216,34.174737
Tonir Cafe,-118.3463182,34.2043748
Morton's The Steakhouse,-118.2607632,34.0489487
La Bonita Taqueria,-122.2665596,37.8109781
Suya African-Caribbean Grill,-122.2664128,37.8109068
Agave Uptown,-122.2669034,37.8107718
Sizzler,-117.9568315,34.0713413
Star's Burgers,-117.9540393,34.0872986
P & G Super Burgers,-117.9496025,34.0890334
IKEA Food Court,-117.8789306,34.0740436
Tocaya Organica,-118.3811134,34.0914698
The Cheesecake Factory,-118.4946914,34.0131393
Yogurtland,-121.876479,37.2581343
Wasabi,-121.8585172,37.249369
Pizza My Heart,-121.8579168,37.2484324
Masa Noodle Bar,-121.8579157,37.2484609
Foo Chow,-118.2382005,34.0658846
Bistro Tupaz,-121.8315659,37.2359538
Azuma Sushi,-121.8456292,37.249302
Round Table Pizza,-121.8317405,37.2363005
Raspado Xpress,-118.4199332,34.24691
Jack's Urban Eats,-121.764344,38.5616446
Barrio Fiesta,-121.7971737,37.2533816
Chin Chin Grill,-118.3796068,34.0921148
Le Petit Four,-118.3802718,34.0917808
Sushiya on Sunset,-118.3801931,34.0918162
Unknown Name,-117.0777614,32.6070243
Liholiho Yacht Club,-122.4146212,37.7882259
Sears Fine Food,-122.4086109,37.7888087
moon,-122.0900274,37.6469864
Pita Love,-122.0873284,37.647456
Tin Fu,-122.0885825,37.6468352
Bounty Hunter,-122.2850402,38.2992326
Proud Mary's,-117.6924688,33.4593307
Falafel Drive In,-121.9351297,37.3236242
Top Dog,-122.2442117,37.8105043
Stumptown Brewery,-122.9834795,38.5137604
Village Host Pizza & Grill,-122.2935884,37.5113406
Doña Margo,-122.417625,37.768305
Elephant Bar,-122.1061607,37.6535555
Famous Dave's,-122.1066274,37.653908
Applebee's,-122.1057369,37.654269
HomeTown Buffet,-122.1037789,37.6498647
Pearl River,-121.8286816,37.2505831
Gjusta,-118.474592,33.9952713
Boudin Bakery & Cafe,-122.3956931,37.7949094
Lucile's Smokehouse Bar-B-Que,-117.9321011,34.0712166
Lazy Dog Restaurant & Bar,-117.9325709,34.0712166
Charley's Grilled Subs,-117.9327542,34.0708866
Chicken Now,-117.9331896,34.0707418
Roll it Sushi,-117.9331864,34.0708904
IHOP,-117.9797808,34.0699403
Genghis Khan Mongolian BBQ,-117.9327792,34.0710513
Tacos Mexico,-117.9327482,34.0707079
The Roost Cafe,-121.8316018,39.7237536
Unknown Name,-117.7073985,34.0646915
Unknown Name,-117.7100978,34.0635264
Fast-n-Fresh,-121.7973502,37.2534762
Mifune,-118.3099901,33.833497
IHOP,-118.274977,34.2456182
Karlo n' Koke,-118.6062875,34.1895898
The Hangout Restaurant & Beach Bar,-118.0410602,33.7229213
Currywurst,-118.6144141,34.201882
Unknown Name,-118.6138427,34.2004669
Poppers Frozen Popcorn,-118.6143738,34.2002407
Nicos,-118.6144114,34.2007953
Phở Gà Yummy,-117.9629039,33.7445827
Laney Bistro,-122.2622408,37.7955737
Laney College Cafeteria,-122.2630133,37.7960379
The brixton,-118.4599493,34.0248046
Valentino,-118.4570981,34.0262418
The Habit,-122.2800377,37.7867552
Shirasoni,-122.2789862,37.7872555
SPIN!,-122.2795012,37.7871368
Famous Dave's,-122.2811964,37.7872343
Ono Hawaiian BBQ,-122.2808155,37.7867594
Levy's Bagels,-122.2754535,37.7794853
Bucket O' Crawfish,-122.2768643,37.7788599
The Perennial,-122.415237,37.7768778
HomeState,-118.290061,34.0999173
Blind Tiger,-122.2676204,37.8156502
Little Bistro,-122.2681198,37.8041912
Aria,-122.2678543,37.803157
Tugi's Mongolian,-122.2688789,37.8035808
Taqueria Los Pericos,-122.104903,37.6526221
Denny's,-118.2614835,34.0473363
Sidecar,-120.6641721,35.2784155
Round Table Pizza,-117.5946663,33.6403776
Ruby's Taqueria,-122.023341,37.3969362
Va de Vie,-122.0604552,37.897156
Cafe Colucci,-122.2607029,37.8507337
Poke Bowl,-122.4557927,37.7239422
Sunnyvale Cafe,-122.0245216,37.3878517
Bill of Fare,-121.9783472,37.3073438
Yammy Sushi,-122.2999535,37.8987082
Gombei Bento,-122.0252145,37.3881178
Homegrown,-122.2856404,37.8482344
Capital Restaurant,-122.407062,37.7940933
Los Molcajetes,-122.0731618,37.68602
Hollywood Café,-122.4158163,37.8064211
Oscar's Mexican Seafood,-117.2561317,32.7975351
Kopper Kettle Cafe,-120.6388508,40.4130752
Courthouse Cafe,-120.6398658,40.4135957
Plant,-122.3983483,37.7925632
The Garden Court,-122.4019042,37.787938
Ramen Bay,-122.4043404,37.7914779
Onigilly,-122.4043323,37.7914101
Ramen Underground,-122.4040588,37.7915499
Pasilla Mexican Grill,-122.4043646,37.791569
Baladie,-122.4043108,37.7912849
Harrow,-122.4043592,37.791516
hoolala,-122.0303151,37.3767756
Round Table Pizza,-121.5095045,38.496468
Mendocino Cafe,-123.7981623,39.3059533
Mi Familia Taqueria,-122.4517256,37.7692956
Simply Greek,-121.8763202,37.6982345
Khyber Pass Kebob,-121.9269807,37.7120125
Stella Barra Pizeria,-118.4886259,34.0066325
New York Pizza,-121.3719503,38.403658
Blossom Vegan,-121.8696281,37.6998816
Little Sheep Mongolian Hot Pot,-121.8659575,37.7034075
Tandoori Pizza,-121.8658886,37.7031913
Koi Palace,-121.8760901,37.704727
Thai Basil Express,-121.8762104,37.7049847
Denica's Real Food Kitchen,-121.7727943,37.6968549
Pasta Fresca,-121.8945163,37.336449
Oyugu Sushi,-122.5022213,37.775622
Americana Grill,-122.4968305,37.7758676
Balboa Teriyaki,-122.4968734,37.7758652
Miki Japanese,-122.4979685,37.7755575
Shanghai House,-122.4980167,37.7755556
Superior Palace,-122.4971747,37.7758584
Sapoten,-122.4956149,37.7759187
Little Henry's,-122.4974819,37.7758382
Kio Ramen,-122.4967785,37.7758685
Golden Chariot Bakery & Restaurant,-122.4943751,37.7759794
Chino's,-122.4955367,37.7759214
Poncho Villa's Mexican food,-116.6035357,33.0769633
Romano's Restaurant,-116.6018814,33.077558
Cantina Real,-118.4013421,33.8621502
Silvio's,-118.4012878,33.8618333
Round Table Pizza,-121.3765068,38.4100559
Little Home Thai Cuisine,-121.8696256,37.6999381
Island Grill,-121.9063125,37.3621779
Trimana,-118.6001005,34.1781224
Pizza Rev,-118.8849795,34.1821817
Urban Plates,-118.8849009,34.1822811
Baja Sharkeez,-117.9280036,33.608339
Hook Burger,-118.7969661,34.1473933
Asian Palace Chinese Restaurant,-123.4834436,39.6887626
Boomers Saloon,-123.4834838,39.6885005
Rubio's,-117.8354512,33.7586746
Pho Asian Grill,-117.8362414,33.765363
Donut City,-117.8360441,33.7663054
Benjies,-117.8353478,33.7619294
Denny's,-117.8332365,33.7594033
Philly's Best,-117.835483,33.7609702
Ami Sushi,-117.8354916,33.7608231
Knowlwood,-117.8367098,33.7602276
BBQ,-117.82862,33.7600754
Hodad's Ocean Beach,-117.2512075,32.7471357
Hodad's Downtown,-117.1557893,32.7155106
Burgerlords,-118.2372039,34.0652695
Pizza Hut,-117.836028,33.7687604
Sake 2 Me,-117.8295673,33.7606307
Norms,-117.8368178,33.8088974
Pizza Hut,-117.8355768,33.8226179
17th Street Bar and Grill,-117.828699,33.7590287
The Crab Cooker,-117.8294914,33.7582034
Round Table Pizza,-117.8350347,33.8095324
Mimi’s,-117.8303187,33.7601595
Adalberto's,-117.8353998,33.7693738
Antonio's Pizzeria and Cabaret,-118.3263289,33.3445058
Babushka,-122.0576083,37.8929317
Pieology Pizzeria,-121.8972069,37.3831418
Rockfire Grill,-117.9214019,33.6192404
Bún Mắm Hà Tiên,-121.8136611,37.3096237
Fish Me Poke,-121.8138113,37.3095661
Hương Quê,-121.8134814,37.308652
Thiên Long,-121.8139012,37.3083224
Seapot Hotpot;Lẩu Ốc Hải Sản,-121.8141882,37.3085144
Sweet Basil,-121.8143089,37.3087896
Phở Tàu Bay,-121.8144269,37.3088067
Hải Nam,-121.8145181,37.3088899
Bánh Xèo Ngon,-121.8145798,37.3089603
Huế,-121.8137215,37.3096472
Village Pizzeria,-117.1790845,32.6833666
Unknown Name,-117.2051737,32.7552187
Baja on Piedmont,-122.2524759,37.8262423
Unknown Name,-118.4031274,34.0671877
Sharon Simpson Center,-122.2034,37.8700763
Little Paris,-122.4084885,37.7962281
Mister Jiu's,-122.4066622,37.7937168
Barbeques Galore,-117.8719039,33.9112364
20 Mule Cafe,-117.6503974,34.9997977
Barrel,-117.647716,34.9996536
Andy's Pizza,-117.6990219,35.0010999
Philomena,-122.242807,37.7920765
Green Barn,-121.9197692,37.4283484
Le soufflé,-121.9226017,36.5567851
Mediteraen,-121.9238282,36.5549468
Hogs Inn,-121.9218943,36.5564751
Terrys Cypress Inn,-121.9233425,36.5538771
Flahertys,-121.9224792,36.5551743
Delicatessen,-117.6920642,33.4603086
Harbor Grill,-117.695201,33.4612938
Harpoon Henry's,-117.6944747,33.4606587
Jon's Fish Market,-117.6919867,33.4602969
Beach Harbor,-117.6955023,33.461614
Gemmell's,-117.6954593,33.4617464
Roadhouse Restaurant,-117.5410794,34.9917636
Domingo's Mexican & Seafood Restaurant,-117.648301,34.999828
Pizza Hut,-117.3656537,33.6850464
Cafe Satos,-121.7981676,37.2545426
Jerry's Deli,-118.4092436,34.1447386
Aloha Hawaiian BBQ,-117.6781048,33.6139835
Mission Ranch Market Restaurant,-117.677626,33.6262755
All Star Pizza,-117.6638914,33.6293336
Siena Italian Restraurant,-121.2944013,37.8102416
Bonchon Chicken,-122.0272279,37.3623638
Taqueria Vallarta,-121.2922564,37.8125638
Breakfast Shack,-117.1896763,34.056527
Saverino's,-117.1897661,34.0565444
Milano Ristorante,-122.5005254,37.899426
Milano Pizza,-122.5004664,37.8994292
Mint's Vietnamese Restaurant,-121.99768,37.4066117
Big O Pizza To Go,-117.655951,33.6070741
Donut Storr,-117.6652376,33.6294213
Taco Mesa,-117.6641403,33.6289852
donuts,-117.6351351,33.6272535
Little Chopsticks,-117.6639496,33.6291313
Luckyduck,-122.2687789,37.8018085
Pho Bowl,-121.8076726,37.259872
Pizza Trenders for Pizza and Pasta Lovers,-116.9768078,33.9319246
Sushi,-122.1385713,37.6888815
Progresso Restaurant,-121.4015353,36.8537108
Pizza Hut,-117.6443045,33.6533221
Cicero's Pizzarea,-117.6586608,33.6218468
Claim Jumper,-117.6452931,33.6525541
Closed,-117.6450506,33.6506404
McP's Taphouse Grill,-119.9426699,38.9590264
Pasta Pronto,-122.3598852,40.5947213
River Grill,-120.145048,39.166798
Korean House,-122.0878911,37.6723004
Mexico Tipico,-122.4344279,37.7249497
Artemis Lakefront Cafe,-119.9590596,38.9495544
Yogi's Grill,-117.6784848,33.6387141
Donut Stor,-117.6784313,33.6386516
Unknown Name,-118.1897714,33.7714859
Dickey's Barbecue,-121.2898079,37.8231912
Rasoi Indian Kitchen,-121.2873061,37.8243747
The Rustic Table,-120.650266,39.303702
La Mexicana,-120.023483,39.23709
El Galleon,-118.325814,33.343639
Dickey's Barbeque Pit,-122.0795561,37.40253
House of Nanking,-122.4053638,37.7965057
Beach Pizza,-118.4169945,33.8988052
Glendale Phở Co.,-118.2470544,34.1461141
Momoya Sushi,-122.0794147,37.4027436
R&D Kitchen,-118.4955492,34.0321184
Coqueta,-122.3965778,37.7985047
Gestalt Haus,-122.58927,37.9865901
Thoughts,-122.4125864,37.7771858
MOD Pizza,-117.7020424,33.5769922
Rita's Ice Custard Happiness,-117.7020789,33.5778407
Chuck E. Cheese's,-117.7013404,33.5781132
Kasra Grill,-117.7010024,33.5778092
Gary Danko,-122.4205641,37.8058128
Bollywood Cafe,-118.3720848,34.1413011
Roberto's Mexican Food,-117.3933871,33.2263622
Cenario's Pizza,-122.1279296,38.2190127
The Milky Way,-118.3903434,34.0550289
Manpuku Tokyo BBQ Dining,-117.8942995,33.6799238
Gorilla Barbeque,-122.4876705,37.6131942
Jennifer Taqueria,-122.0965848,37.3943617
The River Restaurant & Lounge,-119.7652084,37.6780962
Cedar House Restaurant,-119.8519543,37.6605115
Sonoma Chicken Coop,-121.9292891,37.3692521
Andria's Seafood Restaurant,-119.263305,34.2404964
Mozzeria,-122.4248697,37.76486
Mi Familia Taqueria,-122.5073125,37.9591416
Bento Man,-118.2417215,34.0507844
Ping's Mandarin Restaurant,-122.5105089,37.9610392
La Empanada,-122.510632,37.9608775
Il Volo,-117.1812269,34.0577589
Vn Noodle & Grill,-122.5182909,37.9699603
Charbroiled Best Burger,-122.5161382,37.9695928
Purple Mint Vegetarian Bistro,-117.0970628,32.7874512
Donut Panic,-117.0970815,32.7872783
Nonglá,-118.3442456,34.0750734
Tonis,-117.2756297,34.2436127
Brophy Bros. Restauraunt & Clam Bar,-119.2640306,34.2407447
Plancha Tacos,-118.4698993,33.9852907
Sushi,-118.4751568,34.0062941
Papa Tony's Restaurant,-117.4053567,34.2221939
Jinya Ramen Bar,-118.343483,34.1520571
