date,county,fips,place,confirmed_cases,note,x,y,log_cases,category,ordinal_cat
2020-10-25,Kern,29.0,93555: Ridgecrest,133,,-117.670833,35.6225,4.890349128221754,2,2
2020-10-25,Los Angeles,37.0,Santa Monica Mountains,134,,-118.740912,34.087782000000004,4.897839799950911,2,2
2020-10-23,Fresno,19.0,Laton,134,,-119.686686,36.433282,4.897839799950911,2,2
2020-10-23,Riverside,65.0,Homeland,134,,-117.113333,33.741944000000004,4.897839799950911,2,2
2020-10-25,Los Angeles,37.0,South Carthay,135,,-118.374921,34.056936,4.90527477843843,2,2
2020-10-23,San Luis Obispo,79.0,Oceano,136,,-120.611389,35.102778,4.912654885736052,2,2
2020-10-25,Los Angeles,37.0,Century City,137,,-118.419399,34.052715,4.919980925828125,2,2
2020-10-25,San Diego,73.0,Alpine,137,,-116.791972,32.844066999999995,4.919980925828125,2,2
2020-10-25,Yolo,113.0,Winters,138,,-121.970833,38.525,4.927253685157205,2,2
2020-10-23,San Luis Obispo,79.0,Templeton,139,,-120.706005,35.549694,4.9344739331306915,2,2
2020-10-23,San Mateo,81.0,Foster City,139,,-122.27106,37.554948,4.9344739331306915,2,2
2020-10-25,Los Angeles,37.0,Wellington Square,139,,-118.333492,34.035815,4.9344739331306915,2,2
2020-10-25,Tulare,107.0,Richgrove: 93215,140,,-119.106667,35.796667,4.941642422609304,2,2
2020-10-25,Los Angeles,37.0,Wiseburn,140,,-118.365742,33.90952,4.941642422609304,2,2
2020-10-25,Los Angeles,37.0,El Segundo,141,,-118.402004,33.916898,4.948759890378168,2,2
2020-10-25,Los Angeles,37.0,Cadillac-Corning,141,,-118.381794,34.042513,4.948759890378168,2,2
2020-10-25,Los Angeles,37.0,Reseda Ranch,142,,-118.552574,34.21498,4.955827057601261,2,2
2020-08-25,Mono,51.0,Mammoth Lakes,143,,-118.971944,37.648611,4.962844630259907,2,2
2020-10-25,Los Angeles,37.0,Beverly Crest,144,,-118.424404,34.11298,4.969813299576001,2,2
2020-10-25,Santa Clara,85.0,Cupertino,144,,-122.031944,37.323056,4.969813299576001,2,2
2020-10-23,Napa,55.0,Calistoga,144,,-122.582477,38.581757,4.969813299576001,2,2
2020-10-25,Los Angeles,37.0,Chinatown,145,,-118.240969,34.06146,4.976733742420574,2,2
2020-10-23,Ventura,111.0,91361 – Thousand Oaks/Lake Sherwood/Westlake,146,,-118.84465,34.161583,4.983606621708336,2,2
2020-10-23,Ventura,111.0,93023 – Ojai,146,,-119.25131,34.457121,4.983606621708336,2,2
2020-10-23,El Dorado,17.0,Greater Placerville Area,146,,-120.798611,38.729722,4.983606621708336,2,2
2020-10-23,Sonoma,97.0,Sebastopol,147,,-122.826944,38.399167,4.990432586778736,2,2
2020-06-16,Marin,41.0,Novato,147,,-122.570457,38.106956,4.990432586778736,2,2
2020-10-23,Riverside,65.0,Bermuda Dunes,147,,-116.289175,33.742799,4.990432586778736,2,2
2020-10-23,San Mateo,81.0,San Carlos,147,,-122.27106,37.497516,4.990432586778736,2,2
2020-10-25,Los Angeles,37.0,Pacific Palisades,148,,-118.531425,34.046284,4.997212273764115,2,2
2020-10-25,Los Angeles,37.0,Playa Vista,148,,-118.414497,33.979496000000005,4.997212273764115,2,2
2020-10-23,San Luis Obispo,79.0,San Miguel,149,,-120.695278,35.751389,5.003946305945459,2,2
2020-10-24,Mono,51.0,Mammoth Lakes Region,150,,-118.971944,37.648611,5.0106352940962555,2,2
2020-10-23,Riverside,65.0,North Shore,152,,-115.927222,33.512778000000004,5.0238805208462765,2,2
2020-10-23,Imperial,25.0,92283,153,,-114.809269,32.900519,5.030437921392435,2,2
2020-10-25,Los Angeles,37.0,St Elmo Village,154,,-118.342305,34.042790999999994,5.0369526024136295,2,2
2020-10-25,Contra Costa,13.0,Lafayette,155,,-122.118056,37.885833,5.043425116919247,2,2
2020-10-25,Santa Cruz,87.0,Freedom,158,,-121.789444,36.940556,5.062595033026967,2,2
2020-10-23,San Mateo,81.0,Belmont,160,,-122.290029,37.517802,5.075173815233827,2,2
2020-10-23,Imperial,25.0,92281,160,,-115.585871,33.065678000000005,5.075173815233827,2,2
2020-10-25,Los Angeles,37.0,View Park/Windsor Hills,161,,-118.348359,33.995555,5.081404364984463,2,2
2020-10-25,San Francisco,75.0,94133,161,,-122.410852,37.804532,5.081404364984463,2,2
2020-10-23,Calaveras,9.0,District 1,162,,-120.829167,38.191667,5.087596335232384,2,2
2020-10-23,Nevada,57.0,95945,163,,-121.061665,39.221639,5.093750200806762,2,2
2020-10-23,Riverside,65.0,Calimesa,164,,-117.095906,33.979146,5.099866427824199,2,2
2020-10-23,Marin,41.0,Larkspur,165,,-122.535352,37.933963,5.10594547390058,2,2
2020-10-15,El Dorado,17.0,"Cameron Park, Shingle Springs, Rescue",167,,-120.987222,38.668889,5.117993812416755,2,2
2020-10-09,Stanislaus,99.0,Hughson,169,,-120.866944,37.603056,5.1298987149230735,2,2
2020-10-25,Orange,59.0,La Palma,169,,-118.046139,33.846322,5.1298987149230735,2,2
2020-10-23,El Dorado,17.0,"Shingle Springs, Cameron Park, Rescue",170,,-120.987222,38.668889,5.135798437050262,2,2
2020-10-23,San Luis Obispo,79.0,Grover Beach,170,,-120.621428,35.121574,5.135798437050262,2,2
2020-10-25,Los Angeles,37.0,Unincorporated - Duarte,170,,-117.993289,34.12409,5.135798437050262,2,2
2020-10-25,Los Angeles,37.0,Canyon Country,172,,-118.434197,34.454977,5.147494476813453,2,2
2020-07-24,Alameda,1.0,Santa Rita Jail,172,,-121.887925,37.717269,5.147494476813453,2,2
2020-10-25,Los Angeles,37.0,El Camino Village,175,,-118.334992,33.888441,5.1647859739235145,2,2
2020-10-24,Kings,31.0,Armona,175,,-119.708728,36.315187,5.1647859739235145,2,2
2020-10-25,Tulare,107.0,Terra Bella: 93270,181,,-119.040833,35.96138900000001,5.198497031265826,2,2
2020-10-23,Santa Barbara,83.0,Santa Ynez Valley,181,,-120.097368,34.584154,5.198497031265826,2,2
2020-10-25,San Francisco,75.0,94131,181,,-122.441473,37.745916,5.198497031265826,2,2
2020-10-23,Imperial,25.0,92274,183,,-116.183207,33.565881,5.209486152841421,2,2
2020-10-25,San Diego,73.0,Valley Center,183,,-117.090885,33.226252,5.209486152841421,2,2
2020-10-23,Lake,33.0,95453,185,,-122.96621,39.04584000000001,5.220355825078324,2,2
2020-10-23,Solano,95.0,Benicia,186,,-122.156111,38.063333,5.225746673713202,2,2
2020-10-25,Orange,59.0,Ladera Ranch,186,,-117.654344,33.550805,5.225746673713202,2,2
2020-10-25,Tulare,107.0,Ivanhoe: 93235,187,,-119.224883,36.399684,5.231108616854587,2,2
2020-10-25,Los Angeles,37.0,Sun Village,188,,-117.937941,34.572624,5.236441962829949,2,2
2020-10-25,San Francisco,75.0,94116,190,,-122.486066,37.745399,5.247024072160486,2,2
2020-10-22,Sutter,101.0,Live Oak,193,,-121.66,39.275833,5.262690188904886,2,2
2020-10-25,Los Angeles,37.0,Beverlywood,193,,-118.394492,34.044746999999994,5.262690188904886,2,2
2020-10-23,Riverside,65.0,Thermal,193,,-116.142235,33.640264,5.262690188904886,2,2
2020-10-25,Los Angeles,37.0,La Canada Flintridge,194,,-118.200156,34.209689000000004,5.267858159063328,2,2
2020-10-25,Los Angeles,37.0,Stevenson Ranch,195,,-118.607267,34.376825,5.272999558563747,2,2
2020-10-23,Nevada,57.0,96161,202,,-120.203611,39.342222,5.308267697401205,2,2
2020-10-25,San Francisco,75.0,94123,202,,-122.438366,37.80093400000001,5.308267697401205,2,2
2020-10-25,Los Angeles,37.0,South San Gabriel,203,,-118.088033,34.047555,5.313205979041787,2,2
2020-10-25,Los Angeles,37.0,Thai Town,204,,-118.304431,34.102003,5.318119993844216,2,2
2020-10-23,Riverside,65.0,Nuevo,204,,-117.147359,33.805509,5.318119993844216,2,2
2020-10-25,Santa Clara,85.0,Los Gatos,205,,-121.961667,37.236111,5.3230099791384085,2,2
2020-10-23,Fresno,19.0,San Joaquin,206,,-120.189167,36.606667,5.327876168789581,2,2
2020-10-23,Lake,33.0,95422,207,,-122.54052,38.9726,5.332718793265369,2,2
2020-10-25,Los Angeles,37.0,Crestview,209,,-118.378658,34.049595000000004,5.342334251964811,2,2
2020-10-23,San Mateo,81.0,Millbrae,211,,-122.418411,37.595895,5.351858133476067,2,2
2020-10-25,Los Angeles,37.0,Agoura Hills,212,,-118.760876,34.151007,5.356586274672012,2,2
2020-10-25,Los Angeles,37.0,Quartz Hill,213,,-118.218626,34.65244000000001,5.3612921657094255,2,2
2020-10-22,Shasta,89.0,Shasta Lake,216,,-122.380464,40.637943,5.375278407684165,2,2
2020-10-25,San Francisco,75.0,94121,216,,-122.494707,37.776769,5.375278407684165,2,2
2020-10-25,Orange,59.0,Trabuco Canyon,217,,-117.586986,33.665508,5.37989735354046,2,2
2020-10-25,Los Angeles,37.0,Miracle Mile,217,,-118.353469,34.059456,5.37989735354046,2,2
2020-10-25,San Bernardino,71.0,Oak Hills,217,,-117.434696,34.434038,5.37989735354046,2,2
2020-10-25,San Diego,73.0,Coronado,218,,-117.1725,32.678056,5.384495062789089,2,2
2020-10-23,Santa Barbara,83.0,Goleta Valley & Gaviota,218,,-120.214872,34.471656,5.384495062789089,2,2
2020-10-25,San Francisco,75.0,94114,219,,-122.435408,37.758059,5.389071729816501,2,2
2020-10-25,San Francisco,75.0,94118,219,,-122.462605,37.780093,5.389071729816501,2,2
2020-06-09,Tulare,107.0,Porterville,220,,-119.007909,36.064283,5.393627546352362,2,2
2020-10-23,Merced,47.0,Hilmar,220,,-120.850278,37.408611,5.393627546352362,2,2
2020-10-25,Los Angeles,37.0,Manchester Square,221,,-118.311191,33.967273,5.3981627015177525,2,2
2020-10-25,Orange,59.0,Los Alamitos,223,,-118.07188899999998,33.803201,5.407171771460119,2,2
2020-10-23,Placer,61.0,East Placer,224,,-120.200398,39.20555,5.4116460518550396,2,2
2020-10-25,Los Angeles,37.0,Victoria Park,226,,-118.32462,34.044000000000004,5.420534999272286,2,2
2020-10-23,San Joaquin,77.0,Ripon,227,,-121.128333,37.740556,5.424950017481403,2,2
2020-10-23,Riverside,65.0,Lakeland Village,227,,-117.365068,33.641002,5.424950017481403,2,2
2020-10-23,San Luis Obispo,79.0,Arroyo Grande,230,,-120.590725,35.118587,5.438079308923196,2,2
2020-06-09,Tulare,107.0,Visalia,230,,-119.292343,36.329924,5.438079308923196,2,2
2020-10-22,Shasta,89.0,Palo Cedro,233,,-122.322944,40.606057,5.4510384535657,2,2
2020-10-25,Los Angeles,37.0,North Whittier,237,,-118.006976,34.03608,5.4680601411351315,2,2
2020-10-25,Los Angeles,37.0,La Crescenta-Montrose,237,,-118.235266,34.232152,5.4680601411351315,2,2
2020-10-25,San Diego,73.0,Bonita,238,,-117.029174,32.672774,5.472270673671475,2,2
2020-10-23,Riverside,65.0,Garnet,239,,-116.545569,33.901959999999995,5.476463551931511,2,2
2020-10-25,Los Angeles,37.0,Los Feliz,243,,-118.299672,34.131749,5.493061443340548,2,2
2020-10-25,Los Angeles,37.0,Carthay,244,,-118.372894,34.07124,5.497168225293202,2,2
2020-10-25,Contra Costa,13.0,Pinole,246,,-122.291111,38.004444,5.5053315359323625,2,2
2020-10-25,San Bernardino,71.0,Phelan,246,,-117.572563,34.426288,5.5053315359323625,2,2
2020-10-25,Orange,59.0,Laguna Beach,246,,-117.785357,33.542719,5.5053315359323625,2,2
2020-10-23,Merced,47.0,Le Grand Planada,247,,-120.248333,37.228611,5.5093883366279774,2,2
2020-10-23,San Mateo,81.0,Burlingame,247,,-122.367428,37.568525,5.5093883366279774,2,2
2020-10-25,San Francisco,75.0,94132,247,,-122.484083,37.722214,5.5093883366279774,2,2
2020-10-23,Merced,47.0,Gustine,247,,-120.998889,37.257778,5.5093883366279774,2,2
2020-10-23,Fresno,19.0,Fowler,249,,-119.683333,36.633333,5.517452896464707,2,2
2020-10-23,Riverside,65.0,Thousand Palms,250,,-116.390289,33.820018,5.521460917862246,2,2
2020-10-25,Tulare,107.0,Strathmore: 93267,250,,-119.059692,36.14489,5.521460917862246,2,2
2020-10-25,San Francisco,75.0,94122,251,,-122.485127,37.758799,5.5254529391317835,2,2
2020-10-25,San Bernardino,71.0,Yucca Valley,251,,-116.432235,34.114174,5.5254529391317835,2,2
2020-10-25,Los Angeles,37.0,Hermosa Beach,253,,-118.396435,33.865241,5.53338948872752,2,2
2020-10-23,Riverside,65.0,Valle Vista,255,,-116.887115,33.743607,5.541263545158426,2,2
2020-10-25,Los Angeles,37.0,Athens Village,255,,-118.273697,33.919783,5.541263545158426,2,2
2020-10-23,Riverside,65.0,Good Hope,260,,-117.266982,33.764742,5.560681631015528,2,2
2020-10-23,Ventura,111.0,93012 – Camarillo/Santa Rosa Valley,261,,-119.00385,34.224831,5.564520407322694,2,2
2020-10-25,Los Angeles,37.0,Lomita,262,,-118.317456,33.793312,5.568344503761097,2,2
2020-10-25,Los Angeles,37.0,Hancock Park,262,,-118.32887,34.069715,5.568344503761097,2,2
2020-10-23,Butte,7.0,Biggs/Gridley,264,,-121.705559,39.385866,5.575949103146316,2,2
2020-10-23,Fresno,19.0,Riverdale,264,,-119.859444,36.431111,5.575949103146316,2,2
2020-10-09,Stanislaus,99.0,Waterford,265,,-120.7675,37.645,5.579729825986222,2,2
2020-10-23,Riverside,65.0,Rancho Mirage,266,,-116.46805,33.769852,5.583496308781699,2,2
2020-10-25,Los Angeles,37.0,Atwater Village,268,,-118.258308,34.119421,5.5909869805108565,2,2
2020-10-23,Riverside,65.0,Woodcrest,270,,-117.405956,33.887064,5.598421958998375,2,2
2020-10-25,Los Angeles,37.0,Gramercy Place,270,,-118.309409,33.951267,5.598421958998375,2,2
2020-10-23,Fresno,19.0,Caruthers,275,,-119.834562,36.542564,5.616771097666572,2,2
2020-10-23,Santa Barbara,83.0,Goleta,276,,-119.898454,34.436278,5.62040086571715,2,2
2020-10-25,Contra Costa,13.0,Hercules,277,,-122.28861100000002,38.017222,5.6240175061873385,2,2
2020-10-25,San Francisco,75.0,94117,277,,-122.447662,37.769436,5.6240175061873385,2,2
2020-10-23,Sonoma,97.0,Cloverdale,280,,-123.017222,38.799167,5.634789603169249,2,2
2020-10-25,Los Angeles,37.0,Studio City,283,,-118.389205,34.137440999999995,5.645446897643238,2,2
2020-10-23,Merced,47.0,Dos Palos,283,,-120.633333,36.983333,5.645446897643238,2,2
2020-10-25,Los Angeles,37.0,Jefferson Park,285,,-118.322769,34.02425,5.652489180268651,2,2
2020-05-03,Kern,29.0,Bakersfield West,285,,-119.20883,35.382088,5.652489180268651,2,2
2020-10-23,Ventura,111.0,93004 – Ventura,289,,-119.16794,34.279494,5.666426688112432,2,2
2020-10-25,Long Beach,,90814: Long Beach,289,,-118.144793,33.771725,5.666426688112432,2,2
2020-10-25,San Bernardino,71.0,Mentone,290,,-117.124574,34.062589,5.66988092298052,2,2
2020-10-25,Los Angeles,37.0,Echo Park,292,,-118.255001,34.082177,5.676753802268282,2,2
2020-10-23,San Luis Obispo,79.0,CMC (inmates),294,,-120.698,35.325,5.683579767338681,2,2
2020-10-25,Los Angeles,37.0,Mid-city,295,,-118.353944,34.049526,5.68697535633982,2,2
2020-10-25,Orange,59.0,Seal Beach,298,,-118.0825,33.759167,5.697093486505405,2,2
2020-10-25,Los Angeles,37.0,Elysian Valley,299,,-118.237642,34.092694,5.700443573390687,2,2
2020-10-23,Marin,41.0,Novato: Zip Code 94949,301,,-122.54111,38.06317,5.707110264748875,2,2
2020-10-25,Los Angeles,37.0,Signal Hill,304,,-118.168269,33.803005,5.717027701406222,2,2
2020-10-23,Marin,41.0,Novato: Zip Code 94945,305,,-122.56316,38.117065,5.720311776607412,2,2
2020-10-25,Los Angeles,37.0,Adams-Normandie,306,,-118.302397,34.029121999999994,5.723585101952381,2,2
2020-10-25,Tulare,107.0,Woodlake: 93286,307,,-119.096931,36.413681,5.726847747587197,2,2
2020-10-25,Los Angeles,37.0,Calabasas,308,,-118.668881,34.13747,5.730099782973574,2,2
2020-10-25,Orange,59.0,Dana Point,308,,-117.698912,33.467458,5.730099782973574,2,2
2020-10-25,Los Angeles,37.0,Lake Los Angeles,308,,-117.87071,34.620978,5.730099782973574,2,2
2020-10-25,Contra Costa,13.0,Pleasant Hill,309,,-122.0525,37.948056,5.733341276897746,2,2
2020-10-25,Contra Costa,13.0,El Sobrante,310,,-122.295278,37.977222,5.736572297479192,2,2
2020-10-25,Tulare,107.0,Pixley: 93256,312,,-119.290833,35.970278,5.7430031878094825,2,2
2020-10-25,Los Angeles,37.0,South Pasadena,314,,-118.157289,34.110240000000005,5.749392985908253,2,2
2020-10-23,Ventura,111.0,91362 – Thousand Oaks/Westlake,314,,-118.83134,34.1924,5.749392985908253,2,2
2020-10-25,Los Angeles,37.0,Avocado Heights,316,,-117.990979,34.040819,5.755742213586912,2,2
2020-10-25,Kern,29.0,93560: Rosamond,317,,-118.219949,34.857685,5.75890177387728,2,2
2020-10-23,Santa Barbara,83.0,Isla Vista,318,,-119.876711,34.414185,5.762051382780177,2,2
2020-10-25,Alameda,1.0,Dublin,320,,-121.935833,37.702222,5.768320995793772,2,2
2020-10-25,Los Angeles,37.0,Walnut,321,,-117.859319,34.033461,5.771441123130016,2,2
2020-10-23,Sonoma,97.0,Healdsburg,324,,-122.86638899999998,38.6175,5.780743515792329,2,2
2020-10-23,Napa,55.0,American Canyon,325,,-122.258349,38.179634,5.783825182329737,2,2
2020-10-25,Santa Clara,85.0,Palo Alto,328,,-122.138056,37.429167,5.793013608384144,2,2
2020-10-23,Imperial,25.0,92233,332,,-115.615473,33.190472,5.805134968916488,2,2
2020-10-25,Los Angeles,37.0,Venice,332,,-118.462067,33.993790999999995,5.805134968916488,2,2
2020-05-04,Tulare,107.0,Greater Visalia,332,,-119.292343,36.329924,5.805134968916488,2,2
2020-10-25,Los Angeles,37.0,Brentwood,334,,-118.485909,34.08524,5.811140992976701,2,2
2020-08-24,Sonoma,97.0,Sonoma Valley,336,,-122.5,38.366667,5.817111159963204,2,2
2020-10-25,Los Angeles,37.0,Rancho Palos Verdes,338,,-118.363522,33.75538,5.823045895483019,2,2
2020-06-24,Alameda,1.0,Eden Area MAC (Ashland Cherryland Hayward Acres San Lorenzo),340,,-122.113889,37.694722,5.8289456176102075,2,2
2020-10-25,Los Angeles,37.0,Crenshaw District,341,,-118.335877,34.023057,5.831882477283517,2,2
2020-06-16,Marin,41.0,San Rafael,343,,-122.531979,37.97346,5.8377304471659395,2,2
2020-10-25,Orange,59.0,Laguna Hills,344,,-117.69866,33.591643,5.840641657373398,2,2
2020-08-24,Sonoma,97.0,Windsor/Healdsburg,344,,-122.816389,38.547222,5.840641657373398,2,2
2020-06-09,Tulare,107.0,Tulare,344,,-119.344294,36.206855,5.840641657373398,2,2
2020-10-25,Los Angeles,37.0,Cloverdale/Cochran,345,,-118.356007,34.038940999999994,5.84354441703136,2,2
2020-08-24,Sonoma,97.0,Cotati/Rohnert Park,346,,-122.695278,38.347222,5.846438775057725,2,2
2020-10-09,Stanislaus,99.0,Newman,348,,-121.0225,37.315,5.8522024797744745,2,2
2020-10-25,Los Angeles,37.0,Covina (Charter Oak),349,,-117.865044,34.100802,5.855071922202427,2,2
2020-10-25,Los Angeles,37.0,Leimert Park,349,,-118.32453,34.006034,5.855071922202427,2,2
2020-10-25,Los Angeles,37.0,Figueroa Park Square,351,,-118.28673899999998,33.932559999999995,5.860786223465865,2,2
2020-10-23,El Dorado,17.0,El Dorado Hills,356,,-121.082222,38.685833,5.87493073085203,2,2
2020-10-23,Riverside,65.0,Oasis,358,,-116.0979,33.461632,5.8805329864007,2,2
2020-10-25,Los Angeles,37.0,Hollywood Hills,358,,-118.346365,34.120515999999995,5.8805329864007,2,2
2020-10-25,Tulare,107.0,Exeter: 93221,359,,-119.067431,36.325222,5.883322388488279,2,2
2020-10-25,Madera,39.0,Reporting Area D,360,,-119.649444,37.328056,5.886104031450156,2,2
2020-10-23,San Luis Obispo,79.0,Nipomo,360,,-120.475999,35.042755,5.886104031450156,2,2
2020-10-25,San Bernardino,71.0,Barstow,360,,-117.017283,34.895796000000004,5.886104031450156,2,2
2020-10-25,Los Angeles,37.0,Mar Vista,364,,-118.436957,34.013245,5.8971538676367405,2,2
2020-10-25,San Bernardino,71.0,Grand Terrace,364,,-117.313654,34.033903,5.8971538676367405,2,2
2020-10-23,Riverside,65.0,Home Gardens,365,,-117.523476,33.881265,5.8998973535824915,2,2
2020-10-25,Los Angeles,37.0,Vermont Square,365,,-118.298043,33.999376,5.8998973535824915,2,2
2020-10-23,Santa Barbara,83.0,Orcutt,366,,-120.435997,34.865257,5.902633333401366,2,2
2020-10-23,Fresno,19.0,Firebaugh,367,,-120.456111,36.85888900000001,5.905361848054571,2,2
2020-10-23,Riverside,65.0,French Valley,370,,-117.124328,33.583461,5.91350300563827,2,2
2020-10-25,Yolo,113.0,Davis,370,,-121.738056,38.553889,5.91350300563827,2,2
2020-10-25,Tulare,107.0,Cutler: 93615,372,,-119.286666,36.510523,5.918893854273146,2,2
2020-10-23,Ventura,111.0,91320 – Thousand Oaks/Newbury Park,373,,-118.93879,34.180806,5.921578419643816,2,2
2020-10-19,Humboldt,23.0,Greater Humboldt Bay Area,374,,-124.142778,40.769722,5.924255797414532,2,2
2020-10-23,San Mateo,81.0,Half Moon Bay,375,,-122.4354,37.490308,5.926926025970411,2,2
2020-08-12,Alameda,1.0,Castro Valley,378,,-122.08638899999998,37.694167,5.934894195619588,2,2
2020-10-25,San Diego,73.0,Poway,381,,-117.03136299999998,32.969113,5.942799375126701,2,2
2020-10-25,Contra Costa,13.0,Danville,383,,-122.0,37.821667,5.948034989180646,2,2
2020-10-25,Orange,59.0,Rancho Santa Margarita,387,,-117.630248,33.627933,5.958424693029782,2,2
2020-10-23,Riverside,65.0,East Hemet,388,,-116.958516,33.736753,5.961005339623274,2,2
2020-10-25,Los Angeles,37.0,Northeast San Gabriel,392,,-118.079216,34.115475,5.971261839790462,2,2
2020-10-23,San Luis Obispo,79.0,Atascadero,396,,-120.670726,35.489417,5.981414211254481,2,2
2020-10-25,San Francisco,75.0,94107,396,,-122.406044,37.75826,5.981414211254481,2,2
2020-10-25,Los Angeles,37.0,Del Rey,397,,-118.42431100000002,33.989764,5.983936280687191,2,2
2020-10-09,Stanislaus,99.0,Oakdale,398,,-120.856944,37.769167,5.986452005284438,2,2
2020-10-23,Placer,61.0,Mid Placer,399,,-120.763323,39.064633,5.988961416889864,2,2
2020-10-25,Los Angeles,37.0,Alsace,401,,-118.362349,34.029571000000004,5.993961427306569,2,2
2020-10-25,Los Angeles,37.0,Country Club Park,404,,-118.325579,34.054301,6.0014148779611505,2,2
2020-10-25,Los Angeles,37.0,Artesia,404,,-118.08063,33.867577000000004,6.0014148779611505,2,2
2020-10-25,Los Angeles,37.0,Little Armenia,405,,-118.304855,34.094457,6.003887067106539,2,2
2020-10-23,Riverside,65.0,Blythe,408,,-114.588902,33.610393,6.0112671744041615,2,2
2020-10-25,Los Angeles,37.0,Manhattan Beach,408,,-118.397059,33.889428,6.0112671744041615,2,2
2020-10-25,Contra Costa,13.0,Martinez,411,,-122.134167,38.019444,6.018593214496234,2,2
2020-10-25,Contra Costa,13.0,San Ramon,411,,-121.978056,37.78,6.018593214496234,2,2
2020-06-09,Tulare,107.0,Dinuba,415,,-119.394955,36.517096,6.028278520230698,2,2
2020-10-25,San Diego,73.0,Ramona,419,,-116.877082,33.037247,6.037870919922137,2,2
2020-10-23,Fresno,19.0,Huron,419,,-120.103056,36.202778,6.037870919922137,2,2
2020-10-25,Orange,59.0,Aliso Viejo,421,,-117.726298,33.568459999999995,6.042632833682381,3,3
2020-10-25,Los Angeles,37.0,Culver City,423,,-118.396806,34.005798,6.0473721790462776,3,3
2020-10-25,Santa Clara,85.0,Campbell,426,,-121.955,37.283889,6.054439346269371,3,3
2020-10-23,Ventura,111.0,93041 – Port Hueneme,430,,-119.19699,34.154211,6.063785208687608,3,3
2020-10-24,Kings,31.0,Avenal,433,,-120.128876,36.004087,6.07073772800249,3,3
2020-10-23,Ventura,111.0,93035 – Oxnard,434,,-119.21873,34.188809,6.073044534100405,3,3
2020-10-25,Los Angeles,37.0,West Puente Valley,436,,-117.95878700000002,34.043568,6.077642243349034,3,3
2020-10-23,Sonoma,97.0,Windsor,441,,-122.816389,38.547222,6.089044875446846,3,3
2020-10-23,Riverside,65.0,Temescal Valley,449,,-117.495958,33.766606,6.1070228877422545,3,3
2020-10-25,Los Angeles,37.0,Claremont,449,,-117.715319,34.125904,6.1070228877422545,3,3
2020-10-23,Sacramento,67.0,Folsom,451,,-121.157778,38.672222,6.111467339502679,3,3
2020-10-23,San Mateo,81.0,Menlo Park,451,,-122.180281,37.448491,6.111467339502679,3,3
2020-10-25,Los Angeles,37.0,Westwood,452,,-118.438137,34.065931,6.113682179832232,3,3
2020-10-23,Fresno,19.0,Kingsburg,454,,-119.55388899999998,36.513889,6.118097198041348,3,3
2020-10-25,Alameda,1.0,Alameda,456,,-122.274444,37.756111,6.1224928095143865,3,3
2020-10-23,Ventura,111.0,93010 – Camarillo,459,,-119.06391,34.227201,6.129050210060545,3,3
2020-10-25,Long Beach,,90803: Long Beach,460,,-118.139478,33.760214000000005,6.131226489483141,3,3
2020-10-25,Los Angeles,37.0,Porter Ranch,465,,-118.557024,34.279694,6.142037405587356,3,3
2020-10-23,Solano,95.0,Dixon,466,,-121.826944,38.449167,6.144185634125646,3,3
2020-10-16,Yuba,115.0,Olivehurst/Linda,475,,-121.550833,39.127778,6.163314804034641,3,3
2020-10-25,Los Angeles,37.0,West Carson,477,,-118.292604,33.825207,6.1675164908883415,3,3
2020-10-25,Los Angeles,37.0,Westchester,478,,-118.40607,33.952357,6.169610732491456,3,3
2020-10-23,Ventura,111.0,91360 – Thousand Oaks,479,,-118.8721,34.198715,6.171700597410915,3,3
2020-10-25,San Francisco,75.0,94115,481,,-122.437253,37.785969,6.175867270105761,3,3
2020-10-23,Riverside,65.0,Mecca,484,,-116.085007,33.576657,6.182084906716632,3,3
2020-10-25,San Diego,73.0,Lakeside,485,,-116.926798,32.856093,6.184148890937483,3,3
2020-10-25,Los Angeles,37.0,Historic Filipinotown,487,,-118.271077,34.070245,6.18826412308259,3,3
2020-10-22,Yuba,115.0,Olivehurst Linda,488,,-121.550833,39.127778,6.1903154058531475,3,3
2020-10-23,Ventura,111.0,93001 – Ventura,491,,-119.32693,34.343276,6.19644412779452,3,3
2020-10-25,Orange,59.0,Laguna Niguel,495,,-117.74145,33.529249,6.20455776256869,3,3
2020-10-23,San Mateo,81.0,San Bruno,495,,-122.42973700000002,37.62107,6.20455776256869,3,3
2020-10-23,Fresno,19.0,Coalinga,497,,-120.360278,36.139722,6.208590026096629,3,3
2020-10-25,Los Angeles,37.0,Unincorporated - Covina,498,,-117.875822,34.075619,6.210600077024653,3,3
2020-10-25,San Diego,73.0,Encinitas,503,,-117.268311,33.045762,6.220590170099739,3,3
2020-10-25,Alameda,1.0,Pleasanton,506,,-121.874722,37.6625,6.226536669287466,3,3
2020-10-23,Riverside,65.0,Norco,507,,-117.595116,33.927859999999995,6.2285110035911835,3,3
2020-10-23,El Dorado,17.0,Tahoe Region,514,,-119.977187,38.939926,6.2422232654551655,3,3
2020-10-23,Imperial,25.0,92250,516,,-115.236341,32.767433000000004,6.246106765481563,3,3
2020-10-25,Long Beach,,90808: Long Beach,525,,-118.113299,33.823521,6.263398262591624,3,3
2020-10-25,Tulare,107.0,Farmersville: 93223,525,,-119.2077,36.297669,6.263398262591624,3,3
2020-10-23,Ventura,111.0,93021 – Moorpark,529,,-118.88349,34.299439,6.270988431858299,3,3
